J,Thrust_N,Torque_Nm,CT_x100,CP_x100,CQ_x1000,OASPL_tonal_dB,OASPL_bb_dB
0,48.9139240206168,1.60666890967459,8.13996934950914,2.5438153149684,4.04864399591167,86.3790567989252,82.8328005826039
