J,Thrust_N,Torque_Nm,CT_x100,CP_x100,CQ_x1000,OASPL_tonal_dB,OASPL_bb_dB
0,21.1228145992851,0.602032510215663,8.81323000908753,3.10678655564991,4.94469546423324,75.1341462021226,75.4633183901673
