J,Thrust_N,Torque_Nm,CT_x100,CP_x100,CQ_x1000,OASPL_tonal_dB,OASPL_bb_dB
0,61.6700690174831,2.2558648285975,8.92789405209465,2.88521460837611,4.59193697384165,81.7453123937774,84.9725266144629
